iteration,$U_x$,$U_y$,$U_z$,$e$,$p$
295.0,3.532088447e-06,7.652820538e-06,2.337873472e-05,6.266589917e-05,0.0008214963825
296.0,3.569248933e-06,7.252513798e-06,2.281069856e-05,6.351588203e-05,0.0008251466651
297.0,3.803456253e-06,7.505771962e-06,2.344263094e-05,6.498548239e-05,0.0008761259686
298.0,3.913193817e-06,8.231446347e-06,2.488021998e-05,6.587401725e-05,0.0009114537545
299.0,3.829067836e-06,8.611046888e-06,2.450982058e-05,6.451218927e-05,0.0009627960412
300.0,3.652073317e-06,8.065113083e-06,2.347955576e-05,6.318698703e-05,0.001025844589
301.0,3.702104085e-06,7.835934225e-06,2.334828254e-05,6.365436406e-05,0.001112255596
302.0,3.922734812e-06,8.309293879e-06,2.455840233e-05,6.482195734e-05,0.001108200254
303.0,4.007351169e-06,9.063032002e-06,2.574601583e-05,6.565171943e-05,0.001012206181
304.0,3.882261898e-06,9.029887412e-06,2.507413629e-05,6.500011634e-05,0.0009161573938
305.0,3.753782485e-06,8.452933449e-06,2.41728672e-05,6.522433411e-05,0.0008821393466
306.0,3.868231736e-06,8.451030408e-06,2.40155352e-05,6.609665601e-05,0.0009051617364
307.0,3.991673864e-06,8.971681656e-06,2.46990263e-05,6.71216946e-05,0.0009433480893
308.0,3.942014796e-06,9.465647414e-06,2.454823169e-05,6.587253644e-05,0.0009985374443
309.0,3.726520855e-06,8.997653311e-06,2.360971935e-05,6.313399896e-05,0.001084293415
310.0,3.637187832e-06,8.541575879e-06,2.326306129e-05,6.193327269e-05,0.001171262659
311.0,3.79786934e-06,8.825517141e-06,2.382433377e-05,6.253246297e-05,0.001186353362
312.0,3.888970691e-06,9.38393789e-06,2.471950014e-05,6.302933676e-05,0.001080119849
313.0,3.790020029e-06,9.522206668e-06,2.425028259e-05,6.249938813e-05,0.0009576137912
314.0,3.627681868e-06,8.968181079e-06,2.352231508e-05,6.186478762e-05,0.0008831766756
315.0,3.665406671e-06,8.850447197e-06,2.318262526e-05,6.246791571e-05,0.0008820886877
316.0,3.75268644e-06,9.129583629e-06,2.331219178e-05,6.325590347e-05,0.0009091606829
317.0,3.685931374e-06,9.45854976e-06,2.294142237e-05,6.247223814e-05,0.0009637908687
318.0,3.499679528e-06,9.171426779e-06,2.220442231e-05,5.986871741e-05,0.001048042007
319.0,3.422616604e-06,8.726281013e-06,2.212279237e-05,5.825665949e-05,0.001152472862
320.0,3.543097867e-06,8.830753234e-06,2.254151127e-05,5.818017132e-05,0.001193433389
321.0,3.608490044e-06,9.208127325e-06,2.310424219e-05,5.799614698e-05,0.001100470933
322.0,3.503903462e-06,9.380657894e-06,2.26806102e-05,5.760062875e-05,0.0009567209648
323.0,3.374904989e-06,8.993713242e-06,2.215103655e-05,5.765664415e-05,0.0008587180708
324.0,3.414592058e-06,8.80031134e-06,2.193357802e-05,5.862008798e-05,0.0008344834457
325.0,3.488737005e-06,8.930625656e-06,2.185463993e-05,5.941096371e-05,0.0008528244435
326.0,3.409254867e-06,9.098429705e-06,2.144156637e-05,5.85868206e-05,0.0009006922809
327.0,3.224935951e-06,8.921090332e-06,2.073700273e-05,5.646289803e-05,0.0009832797476
328.0,3.180014451e-06,8.602138449e-06,2.088458391e-05,5.499126796e-05,0.001085214296
329.0,3.327131374e-06,8.637468023e-06,2.143491561e-05,5.522930346e-05,0.00115607888
330.0,3.40185787e-06,8.90229004e-06,2.190102562e-05,5.459970882e-05,0.001089845881
331.0,3.294948193e-06,9.004620558e-06,2.145310531e-05,5.37658525e-05,0.0009499584769
332.0,3.15390565e-06,8.763811458e-06,2.098399645e-05,5.403691917e-05,0.0008350016853
333.0,3.208148622e-06,8.613666631e-06,2.093157372e-05,5.556857493e-05,0.0007978213024
334.0,3.307449855e-06,8.674262169e-06,2.092957165e-05,5.666730143e-05,0.0008090830587
335.0,3.249521527e-06,8.834771738e-06,2.063076412e-05,5.644350298e-05,0.0008486621293
336.0,3.072233345e-06,8.667575761e-06,1.994080434e-05,5.473878052e-05,0.0009156846265
337.0,3.029312881e-06,8.485478163e-06,2.010395354e-05,5.433960196e-05,0.001029481735
338.0,3.194054786e-06,8.512951993e-06,2.07814865e-05,5.490516698e-05,0.00111390737
339.0,3.278922201e-06,8.710269291e-06,2.114370178e-05,5.414759894e-05,0.001070580428
340.0,3.16106517e-06,8.691144466e-06,2.057903712e-05,5.29463499e-05,0.0009398086983
341.0,3.017102507e-06,8.500642535e-06,2.024082738e-05,5.302362552e-05,0.000827867263
342.0,3.051213709e-06,8.459207642e-06,2.020883748e-05,5.396171952e-05,0.0007727327942
343.0,3.17916885e-06,8.481596819e-06,2.019274627e-05,5.497865045e-05,0.0007750534182
344.0,3.135036388e-06,8.579538333e-06,1.994494108e-05,5.506336297e-05,0.0008012076434
345.0,2.974119008e-06,8.394600024e-06,1.940918065e-05,5.407928239e-05,0.0008685796671
346.0,2.935556911e-06,8.347658062e-06,1.960640533e-05,5.399954479e-05,0.0009670613802
347.0,3.082707778e-06,8.402930666e-06,2.017794236e-05,5.516076897e-05,0.001060536566
348.0,3.173055265e-06,8.527199084e-06,2.054587083e-05,5.505768298e-05,0.001038947907
349.0,3.068811485e-06,8.474064043e-06,1.999561738e-05,5.386444508e-05,0.000932079239
350.0,2.90946777e-06,8.17868391e-06,1.956237889e-05,5.327893792e-05,0.0008169684171
351.0,2.919673288e-06,8.241197223e-06,1.963234307e-05,5.332748542e-05,0.0007662828936
352.0,3.043035448e-06,8.325961469e-06,1.965024223e-05,5.380259244e-05,0.0007512157995
353.0,3.030581232e-06,8.384326347e-06,1.937482172e-05,5.34408632e-05,0.0007719248579
354.0,2.887244998e-06,8.172464377e-06,1.890968886e-05,5.286056399e-05,0.000824328116
355.0,2.837633958e-06,8.086644025e-06,1.904726959e-05,5.296454213e-05,0.0009273159766
356.0,2.980898138e-06,8.297449883e-06,1.965554457e-05,5.412732833e-05,0.00101259483
357.0,3.067391278e-06,8.380858391e-06,1.995786689e-05,5.478979048e-05,0.00101271806
358.0,2.977335195e-06,8.301420394e-06,1.943722395e-05,5.406660597e-05,0.0009194842044
359.0,2.826269539e-06,7.93983516e-06,1.897628493e-05,5.322168383e-05,0.0008214377309
360.0,2.813274263e-06,7.93370102e-06,1.901529505e-05,5.283702067e-05,0.0007549304752
361.0,2.910975872e-06,8.083248734e-06,1.905750364e-05,5.272694204e-05,0.0007428440569
362.0,2.914430886e-06,8.181827349e-06,1.880725078e-05,5.232932172e-05,0.0007518777841
363.0,2.796609421e-06,7.977530678e-06,1.840221133e-05,5.16685265e-05,0.0008005903204
364.0,2.747235238e-06,7.838346445e-06,1.852987551e-05,5.146158676e-05,0.0008771128822
365.0,2.881470638e-06,8.054786668e-06,1.907528797e-05,5.252387884e-05,0.000972730563
366.0,2.96754857e-06,8.215093499e-06,1.93556871e-05,5.353527583e-05,0.0009824115933
367.0,2.887325852e-06,8.104532206e-06,1.888205039e-05,5.351476862e-05,0.0009090273547
368.0,2.736273764e-06,7.746311091e-06,1.839298841e-05,5.286478253e-05,0.0008037858346
369.0,2.718108871e-06,7.627735189e-06,1.836159e-05,5.263111711e-05,0.0007490026359
370.0,2.800308181e-06,7.777353775e-06,1.844844026e-05,5.250791347e-05,0.000726803545
371.0,2.791774655e-06,7.897840622e-06,1.821660186e-05,5.182231417e-05,0.0007354230712
372.0,2.694093035e-06,7.730975934e-06,1.779686762e-05,5.084095225e-05,0.0007649979627
373.0,2.647428247e-06,7.58225439e-06,1.795853312e-05,5.037127941e-05,0.0008402599378
374.0,2.767056753e-06,7.72093481e-06,1.842371271e-05,5.101639883e-05,0.0009257435993
375.0,2.856958225e-06,7.939996841e-06,1.868816724e-05,5.190495932e-05,0.0009516133209
376.0,2.797807296e-06,7.851746581e-06,1.827459784e-05,5.240213718e-05,0.0008824742152
377.0,2.655673807e-06,7.504417737e-06,1.782724672e-05,5.245263231e-05,0.0007941547949
378.0,2.634014197e-06,7.37667472e-06,1.782363647e-05,5.243838475e-05,0.0007380901186
379.0,2.730215338e-06,7.477998005e-06,1.801604966e-05,5.276364458e-05,0.0007203439471
380.0,2.726806061e-06,7.643824644e-06,1.785922835e-05,5.194766978e-05,0.0007169381405
381.0,2.61326304e-06,7.488871009e-06,1.731174041e-05,5.06747274e-05,0.0007478808248
382.0,2.568288251e-06,7.35000363e-06,1.740836156e-05,4.989639245e-05,0.0008072979996
383.0,2.681261018e-06,7.472411897e-06,1.795761894e-05,5.006562806e-05,0.0008971755625
384.0,2.779652939e-06,7.707886339e-06,1.825040137e-05,5.055942418e-05,0.0009226463237
385.0,2.726489509e-06,7.699454789e-06,1.786905204e-05,5.087769601e-05,0.0008748040973
386.0,2.597340007e-06,7.358671913e-06,1.741110995e-05,5.128142675e-05,0.00078864205
387.0,2.567042312e-06,7.260951284e-06,1.748602406e-05,5.138647825e-05,0.0007382821314
388.0,2.668571724e-06,7.318665566e-06,1.766466335e-05,5.169113411e-05,0.0007098892306
389.0,2.678833678e-06,7.446581127e-06,1.756507353e-05,5.148363653e-05,0.000711026851
390.0,2.565394413e-06,7.326466678e-06,1.699606065e-05,5.046435891e-05,0.0007295302675
391.0,2.502547099e-06,7.132568441e-06,1.69892596e-05,4.961575941e-05,0.0007890880129
392.0,2.600081247e-06,7.243895452e-06,1.74623987e-05,4.949602591e-05,0.000865842587
393.0,2.702261707e-06,7.442443509e-06,1.780419728e-05,4.947774824e-05,0.0009010462162
394.0,2.663049286e-06,7.539830219e-06,1.749079697e-05,4.931993743e-05,0.0008660329611
395.0,2.541922483e-06,7.214495781e-06,1.704006662e-05,4.948535864e-05,0.0007960798539
396.0,2.504336026e-06,7.104014057e-06,1.706373786e-05,4.982078488e-05,0.0007344463615
397.0,2.602321097e-06,7.210351125e-06,1.737087818e-05,5.034065109e-05,0.0007096927681
398.0,2.640015247e-06,7.302903078e-06,1.736351942e-05,5.027772e-05,0.000704957133
399.0,2.538596312e-06,7.208944699e-06,1.686346235e-05,5.004080998e-05,0.0007299882768
400.0,2.4536523e-06,6.969037639e-06,1.670541346e-05,4.913278026e-05,0.0007786004286
401.0,2.538087149e-06,7.046924692e-06,1.714558027e-05,4.894066382e-05,0.0008537079547
402.0,2.64222191e-06,7.252720347e-06,1.748639591e-05,4.870926858e-05,0.0008928024442
403.0,2.607381227e-06,7.377530123e-06,1.723055872e-05,4.81361888e-05,0.0008628041684
404.0,2.482642891e-06,7.08334035e-06,1.671617898e-05,4.824659359e-05,0.0007881189212
405.0,2.446980301e-06,6.963435005e-06,1.673590692e-05,4.848490169e-05,0.0007335852453
406.0,2.543172008e-06,7.091524324e-06,1.705054126e-05,4.881740951e-05,0.0007086252383
407.0,2.59340491e-06,7.229429396e-06,1.719486583e-05,4.866605299e-05,0.000706518822
408.0,2.511870576e-06,7.092699021e-06,1.667745196e-05,4.83333486e-05,0.0007179992698
409.0,2.411728617e-06,6.825941192e-06,1.641422861e-05,4.799698819e-05,0.0007609548769
410.0,2.475593803e-06,6.845277483e-06,1.671514853e-05,4.792627229e-05,0.0008326334956
411.0,2.581627197e-06,7.036575966e-06,1.711502197e-05,4.783481387e-05,0.0008763222515
412.0,2.559844677e-06,7.176816966e-06,1.692118465e-05,4.732028116e-05,0.0008439509625
413.0,2.442172966e-06,6.948420852e-06,1.642718405e-05,4.730780613e-05,0.0007804922343
414.0,2.398709031e-06,6.78070186e-06,1.639349525e-05,4.735560426e-05,0.0007271762764
415.0,2.488012077e-06,6.920118727e-06,1.677124724e-05,4.756138282e-05,0.0007043643407
416.0,2.536496215e-06,7.092658515e-06,1.688537237e-05,4.7137928e-05,0.0006901109091
417.0,2.470379876e-06,7.005093175e-06,1.639320728e-05,4.676915691e-05,0.0007038698143
418.0,2.376547798e-06,6.712937727e-06,1.61696564e-05,4.645220628e-05,0.0007413487719
419.0,2.422451495e-06,6.704623431e-06,1.643797604e-05,4.634766145e-05,0.0008116759076
420.0,2.527764947e-06,6.840081318e-06,1.674213859e-05,4.644050801e-05,0.0008484732235
421.0,2.519230437e-06,6.972842158e-06,1.661476871e-05,4.617423462e-05,0.0008286761346
422.0,2.393640376e-06,6.776241662e-06,1.604521305e-05,4.601795145e-05,0.0007634602872
423.0,2.3485653e-06,6.609027405e-06,1.599224258e-05,4.610477029e-05,0.0007152914482
424.0,2.437060116e-06,6.704099008e-06,1.63612744e-05,4.655544428e-05,0.0006878480791
425.0,2.495400217e-06,6.903495194e-06,1.665574469e-05,4.62661282e-05,0.0006836315035
426.0,2.436342201e-06,6.906979916e-06,1.621813925e-05,4.534107423e-05,0.0006936966377
427.0,2.339294832e-06,6.619040974e-06,1.594782874e-05,4.478752471e-05,0.000728186972
428.0,2.366796567e-06,6.585473081e-06,1.616973916e-05,4.477717808e-05,0.0007842269714
429.0,2.486365406e-06,6.733765394e-06,1.650534864e-05,4.508345854e-05,0.0008313433716
430.0,2.488324327e-06,6.847855399e-06,1.639914333e-05,4.501965384e-05,0.0008169747836
431.0,2.36655103e-06,6.66065637e-06,1.584141605e-05,4.508066176e-05,0.0007579683066
432.0,2.306605332e-06,6.474217813e-06,1.571953992e-05,4.498176064e-05,0.0007034490607
433.0,2.388455402e-06,6.548925972e-06,1.603699991e-05,4.548018747e-05,0.0006845817778
434.0,2.466246444e-06,6.774303148e-06,1.647764276e-05,4.52561499e-05,0.0006778218283
435.0,2.418678674e-06,6.862385366e-06,1.615989732e-05,4.422300257e-05,0.0006860256939
436.0,2.323298432e-06,6.581850323e-06,1.578508393e-05,4.346764633e-05,0.0007096716355
437.0,2.339491501e-06,6.518830122e-06,1.601094494e-05,4.360176317e-05,0.0007746590623
438.0,2.447129848e-06,6.645893545e-06,1.627713145e-05,4.394273736e-05,0.0008273272546
439.0,2.46468702e-06,6.792238779e-06,1.627183326e-05,4.394092685e-05,0.0008166234429
440.0,2.357134978e-06,6.60973347e-06,1.572124015e-05,4.37026399e-05,0.0007555378692
441.0,2.274553619e-06,6.398760382e-06,1.553691115e-05,4.383450022e-05,0.0007082106967
442.0,2.348778529e-06,6.44419115e-06,1.579449216e-05,4.43983216e-05,0.0006835848725
443.0,2.434255461e-06,6.632478347e-06,1.623177271e-05,4.421592338e-05,0.0006764647133
444.0,2.396885569e-06,6.759122284e-06,1.599231767e-05,4.30962819e-05,0.0006745109277
445.0,2.294187895e-06,6.507147069e-06,1.557887212e-05,4.193873718e-05,0.0007056992366
446.0,2.29433928e-06,6.415932905e-06,1.573755409e-05,4.19737753e-05,0.0007663447854
447.0,2.413935947e-06,6.553822897e-06,1.614793757e-05,4.223500664e-05,0.0008161725115
448.0,2.435632362e-06,6.68583382e-06,1.60830934e-05,4.229021602e-05,0.0008073631024
449.0,2.34660227e-06,6.567914351e-06,1.560049393e-05,4.202739046e-05,0.0007575094139
450.0,2.253287919e-06,6.317096183e-06,1.534639403e-05,4.212639856e-05,0.0007071100332
451.0,2.303343446e-06,6.344363687e-06,1.554810558e-05,4.286599625e-05,0.0006799452123
452.0,2.394081928e-06,6.49539e-06,1.590156456e-05,4.282070695e-05,0.000665380831
453.0,2.368528822e-06,6.634289226e-06,1.576442381e-05,4.213551377e-05,0.0006735420569
454.0,2.264692853e-06,6.433693095e-06,1.531712518e-05,4.087644329e-05,0.0006947863703
455.0,2.255664072e-06,6.313454215e-06,1.546461685e-05,4.057125775e-05,0.0007467090859
456.0,2.368745522e-06,6.40836325e-06,1.58595632e-05,4.073505215e-05,0.0007938193132
457.0,2.405768113e-06,6.586357183e-06,1.597689818e-05,4.059485744e-05,0.0008010755443
458.0,2.32262462e-06,6.51564614e-06,1.546197592e-05,4.015232556e-05,0.0007537930798
459.0,2.233960263e-06,6.264244786e-06,1.521885941e-05,4.035083801e-05,0.000699787588
460.0,2.270385813e-06,6.25143801e-06,1.534790534e-05,4.108467499e-05,0.0006704602648
461.0,2.376446716e-06,6.4276764e-06,1.569845116e-05,4.133851844e-05,0.0006641423009
462.0,2.358834014e-06,6.549710147e-06,1.560954356e-05,4.082144297e-05,0.0006662191704
463.0,2.248155971e-06,6.357921733e-06,1.516449353e-05,3.968410654e-05,0.0006843743548
464.0,2.216008731e-06,6.200559366e-06,1.517616724e-05,3.926895018e-05,0.000726686264
465.0,2.327270022e-06,6.277340225e-06,1.55399777e-05,3.9651644e-05,0.0007854516159
466.0,2.381728347e-06,6.469452699e-06,1.582578379e-05,3.966658019e-05,0.000790899592
467.0,2.310509515e-06,6.464181795e-06,1.54332596e-05,3.90534632e-05,0.0007472347163
468.0,2.212463265e-06,6.19296368e-06,1.505667173e-05,3.87279777e-05,0.0006903069844
469.0,2.238546823e-06,6.169154424e-06,1.51783196e-05,3.953177926e-05,0.0006680182985
470.0,2.347522882e-06,6.350095767e-06,1.550738737e-05,3.995813018e-05,0.000657592108
471.0,2.344494535e-06,6.490594603e-06,1.548695778e-05,3.942799539e-05,0.0006598331615
472.0,2.247793285e-06,6.306893698e-06,1.503925211e-05,3.855511208e-05,0.0006713652654
473.0,2.205516035e-06,6.153398794e-06,1.508147107e-05,3.821441732e-05,0.0007209279942
474.0,2.30622289e-06,6.227670938e-06,1.542053782e-05,3.86838216e-05,0.0007710939998
475.0,2.371007252e-06,6.393048182e-06,1.571700973e-05,3.878423133e-05,0.0007809833298
476.0,2.306687641e-06,6.425379294e-06,1.535705767e-05,3.829460628e-05,0.0007426992508
477.0,2.207983218e-06,6.182551315e-06,1.500643562e-05,3.796078578e-05,0.0006919127114
478.0,2.2220795e-06,6.109084273e-06,1.507193913e-05,3.825022728e-05,0.0006601978033
479.0,2.32165357e-06,6.230104098e-06,1.53076076e-05,3.891851387e-05,0.0006544695378
480.0,2.326406845e-06,6.414365526e-06,1.534744157e-05,3.844790046e-05,0.0006529650224
481.0,2.244366648e-06,6.298797198e-06,1.495571778e-05,3.754896717e-05,0.0006664765348
482.0,2.185114224e-06,6.098389141e-06,1.491100613e-05,3.736141794e-05,0.0007034446068
483.0,2.27257384e-06,6.155576702e-06,1.524325373e-05,3.788642949e-05,0.0007637338443
484.0,2.353275529e-06,6.332390454e-06,1.55577882e-05,3.80708155e-05,0.0007782303468
485.0,2.296547591e-06,6.363859817e-06,1.523718578e-05,3.778976266e-05,0.0007419377772
486.0,2.189398297e-06,6.127822959e-06,1.483155137e-05,3.748496716e-05,0.000684929573
487.0,2.193788917e-06,6.04685572e-06,1.489593484e-05,3.777280981e-05,0.0006574607267
488.0,2.301958464e-06,6.156191509e-06,1.515695667e-05,3.816367549e-05,0.0006474134089
489.0,2.318832475e-06,6.348169189e-06,1.530760762e-05,3.794942496e-05,0.0006458850733
490.0,2.232519131e-06,6.26463904e-06,1.484595103e-05,3.686198601e-05,0.0006538805837
491.0,2.171572572e-06,6.061755982e-06,1.475842215e-05,3.644559967e-05,0.0006931892658
492.0,2.247423774e-06,6.117335866e-06,1.511014687e-05,3.71183242e-05,0.0007472307842
493.0,2.335189387e-06,6.292071164e-06,1.544720372e-05,3.750904567e-05,0.0007675387885
494.0,2.292435035e-06,6.346436315e-06,1.517287795e-05,3.720669946e-05,0.0007326477063
495.0,2.186363536e-06,6.112177393e-06,1.475906203e-05,3.703255684e-05,0.0006841914367
496.0,2.172552495e-06,6.004894334e-06,1.473452101e-05,3.739614386e-05,0.0006501083264
497.0,2.28501496e-06,6.121465994e-06,1.50348542e-05,3.782374461e-05,0.0006414204291
498.0,2.31722606e-06,6.307837009e-06,1.52458814e-05,3.753030358e-05,0.0006366607253
499.0,2.238096112e-06,6.27605806e-06,1.485560301e-05,3.651851989e-05,0.0006484555464
500.0,2.169129663e-06,6.06502946e-06,1.472703613e-05,3.579449021e-05,0.0006808018408
501.0,2.228749854e-06,6.089643742e-06,1.502974629e-05,3.63618808e-05,0.0007388155135
502.0,2.322406825e-06,6.259783651e-06,1.538126263e-05,3.684390531e-05,0.0007638128091
503.0,2.296533063e-06,6.370844038e-06,1.524107072e-05,3.664470749e-05,0.0007363486035
504.0,2.186217067e-06,6.121077281e-06,1.472441433e-05,3.628414469e-05,0.0006802567211
505.0,2.15695528e-06,5.980533134e-06,1.468118089e-05,3.673197694e-05,0.0006503011459
506.0,2.264538368e-06,6.087373922e-06,1.494722479e-05,3.719901224e-05,0.0006408158824
507.0,2.30463434e-06,6.262850481e-06,1.519435763e-05,3.701742321e-05,0.0006349873198
508.0,2.233635901e-06,6.248198433e-06,1.478981508e-05,3.603521183e-05,0.0006374450447
509.0,2.157295086e-06,6.048607178e-06,1.462801744e-05,3.534993965e-05,0.0006734236029
510.0,2.213647417e-06,6.042195564e-06,1.490753965e-05,3.571824928e-05,0.0007267179656
511.0,2.31319916e-06,6.186512647e-06,1.527907474e-05,3.642061692e-05,0.0007536723237
512.0,2.295251837e-06,6.322566092e-06,1.517594495e-05,3.636610549e-05,0.0007235991452
513.0,2.191498217e-06,6.119885378e-06,1.47274087e-05,3.585503463e-05,0.0006788321235
514.0,2.145882714e-06,5.964310094e-06,1.464184796e-05,3.607096948e-05,0.0006440017874
515.0,2.247785172e-06,6.041969507e-06,1.489397405e-05,3.667245109e-05,0.0006322671128
516.0,2.295371718e-06,6.207636959e-06,1.508272621e-05,3.648019681e-05,0.0006256033212
517.0,2.232591398e-06,6.226946822e-06,1.472858708e-05,3.567625669e-05,0.0006329500135
518.0,2.142285944e-06,6.009891967e-06,1.447367908e-05,3.502007631e-05,0.0006565678855
519.0,2.189604061e-06,6.005578866e-06,1.478918104e-05,3.534036446e-05,0.0007113693861
520.0,2.30829301e-06,6.142180672e-06,1.518957944e-05,3.576298884e-05,0.000741797705
521.0,2.300382651e-06,6.297425915e-06,1.518653665e-05,3.567912212e-05,0.000722699646
522.0,2.192499262e-06,6.125058439e-06,1.467918842e-05,3.52346855e-05,0.0006738717719
523.0,2.147473637e-06,5.961104675e-06,1.46044007e-05,3.524900971e-05,0.0006384455744
524.0,2.230785809e-06,6.01750344e-06,1.480578192e-05,3.608179715e-05,0.0006228117452
