[mega-batch] resuming: 24076 indices already in ledger
[mega-batch] #92188 vspaero-wing ok 5.234s (session 29484)
[mega-batch] #92198 reduced-order ok 0.0s (session 29485)
[mega-batch] #92191 vspaero-wing ok 5.226s (session 29486)
[mega-batch] #92194 vspaero-wing ok 5.278s (session 29487)
[mega-batch] #92201 reduced-order ok 0.0s (session 29488)
[mega-batch] #92199 openfoam-cylinder ok 2.143s (session 29489)
[mega-batch] #92202 openfoam-cylinder ok 0.992s (session 29490)
[mega-batch] #92204 reduced-order ok 0.0s (session 29491)
[mega-batch] #92205 openfoam-cylinder ok 0.938s (session 29492)
[mega-batch] #92197 vspaero-wing ok 5.236s (session 29493)
[mega-batch] #92207 reduced-order ok 0.0s (session 29494)
[mega-batch] #92208 openfoam-cylinder ok 0.989s (session 29495)
[mega-batch] #92200 vspaero-wing ok 5.237s (session 29496)
[mega-batch] #92210 reduced-order ok 0.0s (session 29497)
[mega-batch] #92203 vspaero-wing ok 5.175s (session 29498)
[mega-batch] #92206 vspaero-wing ok 5.228s (session 29499)
[mega-batch] #92213 reduced-order ok 0.0s (session 29500)
[mega-batch] learning refreshed: 93379 ledger rows distilled
[mega-batch] #92211 openfoam-cylinder ok 4.611s (session 29501)
[mega-batch] #92209 vspaero-wing ok 5.575s (session 29502)
[mega-batch] #92216 reduced-order ok 0.0s (session 29503)
[mega-batch] #92217 openfoam-cylinder ok 1.088s (session 29504)
[mega-batch] #92214 openfoam-cylinder ok 1.693s (session 29505)
[mega-batch] #92219 reduced-order ok 0.0s (session 29506)
[mega-batch] #92212 vspaero-wing ok 5.252s (session 29507)
[mega-batch] #92220 openfoam-cylinder ok 1.29s (session 29508)
[mega-batch] #92222 reduced-order ok 0.0s (session 29509)
[mega-batch] #92215 vspaero-wing ok 5.227s (session 29510)
[mega-batch] #92218 vspaero-wing ok 5.225s (session 29511)
[mega-batch] #92225 reduced-order ok 0.0s (session 29512)
[mega-batch] #92223 openfoam-cylinder ok 3.354s (session 29513)
[mega-batch] #92221 vspaero-wing ok 5.275s (session 29514)
[mega-batch] #92228 reduced-order ok 0.0s (session 29515)
[mega-batch] #92226 openfoam-cylinder ok 1.593s (session 29516)
[mega-batch] #92229 openfoam-cylinder ok 1.641s (session 29517)
[mega-batch] #92231 reduced-order ok 0.0s (session 29518)
[mega-batch] #92224 vspaero-wing ok 5.225s (session 29519)
[mega-batch] #92232 openfoam-cylinder ok 1.993s (session 29520)
[mega-batch] #92234 reduced-order ok 0.0s (session 29521)
[mega-batch] #92227 vspaero-wing ok 5.28s (session 29522)
[mega-batch] #92235 openfoam-cylinder ok 0.793s (session 29523)
[mega-batch] #92237 reduced-order ok 0.0s (session 29524)
[mega-batch] #92230 vspaero-wing ok 5.225s (session 29525)
[mega-batch] #92238 openfoam-cylinder ok 3.554s (session 29526)
[mega-batch] #92240 reduced-order ok 0.0s (session 29527)
[mega-batch] #92233 vspaero-wing ok 5.231s (session 29528)
[mega-batch] #92241 openfoam-cylinder ok 0.688s (session 29529)
[mega-batch] #92243 reduced-order ok 0.0s (session 29530)
[mega-batch] #92236 vspaero-wing ok 5.227s (session 29531)
[mega-batch] #92244 openfoam-cylinder ok 1.089s (session 29532)
[mega-batch] #92246 reduced-order ok 0.0s (session 29533)
[mega-batch] #92247 openfoam-cylinder ok 0.786s (session 29534)
[mega-batch] #92239 vspaero-wing ok 5.229s (session 29535)
[mega-batch] #92249 reduced-order ok 0.0s (session 29536)
[mega-batch] #92250 openfoam-cylinder ok 1.691s (session 29537)
[mega-batch] #92242 vspaero-wing ok 5.228s (session 29538)
[mega-batch] #92252 reduced-order ok 0.0s (session 29539)
[mega-batch] #92245 vspaero-wing ok 5.226s (session 29540)
[mega-batch] #92248 vspaero-wing ok 5.228s (session 29541)
[mega-batch] #92255 reduced-order ok 0.0s (session 29542)
[mega-batch] #92253 openfoam-cylinder ok 3.051s (session 29543)
[mega-batch] #92251 vspaero-wing ok 5.23s (session 29544)
[mega-batch] #92258 reduced-order ok 0.0s (session 29545)
[mega-batch] #92256 openfoam-cylinder ok 2.697s (session 29546)
[mega-batch] #92259 openfoam-cylinder ok 0.738s (session 29547)
[mega-batch] #92261 reduced-order ok 0.0s (session 29548)
[mega-batch] #92254 vspaero-wing ok 5.226s (session 29549)
[mega-batch] #92257 vspaero-wing ok 5.234s (session 29550)
[mega-batch] #92264 reduced-order ok 0.0s (session 29551)
[mega-batch] #92262 openfoam-cylinder ok 3.498s (session 29552)
[mega-batch] #92265 openfoam-cylinder ok 1.49s (session 29553)
[mega-batch] #92267 reduced-order ok 0.0s (session 29554)
[mega-batch] #92260 vspaero-wing ok 5.226s (session 29555)
[mega-batch] #92268 openfoam-cylinder ok 0.938s (session 29556)
[mega-batch] #92270 reduced-order ok 0.0s (session 29557)
[mega-batch] #92263 vspaero-wing ok 5.229s (session 29558)
[mega-batch] #92271 openfoam-cylinder ok 1.744s (session 29559)
[mega-batch] #92273 reduced-order ok 0.0s (session 29560)
[mega-batch] #92266 vspaero-wing ok 5.281s (session 29561)
[mega-batch] #92274 openfoam-cylinder ok 1.791s (session 29562)
[mega-batch] #92276 reduced-order ok 0.0s (session 29563)
[mega-batch] #92277 openfoam-cylinder ok 0.887s (session 29564)
[mega-batch] #92269 vspaero-wing ok 5.229s (session 29565)
[mega-batch] #92279 reduced-order ok 0.0s (session 29566)
[mega-batch] #92280 openfoam-cylinder ok 0.635s (session 29567)
[mega-batch] #92272 vspaero-wing ok 5.227s (session 29568)
[mega-batch] #92282 reduced-order ok 0.0s (session 29569)
[mega-batch] #92283 openfoam-cylinder ok 0.635s (session 29570)
[mega-batch] #92275 vspaero-wing ok 5.227s (session 29571)
[mega-batch] #92285 reduced-order ok 0.0s (session 29572)
[mega-batch] #92278 vspaero-wing ok 5.229s (session 29573)
[mega-batch] #92281 vspaero-wing ok 5.228s (session 29574)
[mega-batch] #92288 reduced-order ok 0.0s (session 29575)
[mega-batch] #92286 openfoam-cylinder ok 2.495s (session 29576)
[mega-batch] #92289 openfoam-cylinder ok 0.735s (session 29577)
[mega-batch] #92291 reduced-order ok 0.0s (session 29578)
[mega-batch] #92284 vspaero-wing ok 5.226s (session 29579)
[mega-batch] #92292 openfoam-cylinder ok 1.39s (session 29580)
[mega-batch] #92294 reduced-order ok 0.0s (session 29581)
[mega-batch] #92295 openfoam-cylinder ok 1.741s (session 29582)
[mega-batch] #92287 vspaero-wing ok 5.225s (session 29583)
[mega-batch] #92297 reduced-order ok 0.0s (session 29584)
[mega-batch] #92290 vspaero-wing ok 5.225s (session 29585)
[mega-batch] #92293 vspaero-wing ok 5.233s (session 29586)
[mega-batch] #92300 reduced-order ok 0.0s (session 29587)
[mega-batch] #92298 openfoam-cylinder ok 2.746s (session 29588)
[mega-batch] #92301 openfoam-cylinder ok 1.641s (session 29589)
[mega-batch] #92303 reduced-order ok 0.0s (session 29590)
[mega-batch] #92296 vspaero-wing ok 5.236s (session 29591)
[mega-batch] #92304 openfoam-cylinder ok 1.289s (session 29592)
[mega-batch] #92306 reduced-order ok 0.0s (session 29593)
[mega-batch] #92299 vspaero-wing ok 5.227s (session 29594)
[mega-batch] #92307 openfoam-cylinder ok 1.793s (session 29595)
[mega-batch] #92309 reduced-order ok 0.0s (session 29596)
[mega-batch] #92302 vspaero-wing ok 5.231s (session 29597)
[mega-batch] #92310 openfoam-cylinder ok 2.346s (session 29598)
[mega-batch] #92312 reduced-order ok 0.0s (session 29599)
[mega-batch] #92305 vspaero-wing ok 5.226s (session 29600)
[mega-batch] #92308 vspaero-wing ok 5.182s (session 29601)
[mega-batch] #92315 reduced-order ok 0.0s (session 29602)
[mega-batch] #92313 openfoam-cylinder ok 3.549s (session 29603)
[mega-batch] #92311 vspaero-wing ok 5.228s (session 29604)
[mega-batch] #92318 reduced-order ok 0.0s (session 29605)
[mega-batch] #92319 openfoam-cylinder ok 0.836s (session 29606)
[mega-batch] #92314 vspaero-wing ok 5.225s (session 29607)
[mega-batch] #92321 reduced-order ok 0.0s (session 29608)
[mega-batch] #92316 openfoam-cylinder ok 4.955s (session 29609)
[mega-batch] #92322 openfoam-cylinder ok 1.549s (session 29610)
[mega-batch] #92324 reduced-order ok 0.0s (session 29611)
[mega-batch] #92325 openfoam-cylinder ok 0.938s (session 29612)
[mega-batch] #92317 vspaero-wing ok 5.239s (session 29613)
[mega-batch] #92327 reduced-order ok 0.0s (session 29614)
[mega-batch] #92320 vspaero-wing ok 5.225s (session 29615)
[mega-batch] #92328 openfoam-cylinder ok 2.145s (session 29616)
[mega-batch] #92330 reduced-order ok 0.0s (session 29617)
[mega-batch] #92323 vspaero-wing ok 5.238s (session 29618)
[mega-batch] #92326 vspaero-wing ok 5.225s (session 29619)
[mega-batch] #92333 reduced-order ok 0.0s (session 29620)
[mega-batch] #92334 openfoam-cylinder ok 0.735s (session 29621)
[mega-batch] #92331 openfoam-cylinder ok 3.706s (session 29622)
[mega-batch] #92336 reduced-order ok 0.0s (session 29623)
[mega-batch] #92329 vspaero-wing ok 5.225s (session 29624)
[mega-batch] #92337 openfoam-cylinder ok 2.897s (session 29625)
[mega-batch] #92339 reduced-order ok 0.0s (session 29626)
[mega-batch] #92332 vspaero-wing ok 5.225s (session 29627)
[mega-batch] #92340 openfoam-cylinder ok 1.342s (session 29628)
[mega-batch] #92342 reduced-order ok 0.0s (session 29629)
[mega-batch] #92335 vspaero-wing ok 5.225s (session 29630)
[mega-batch] #92338 vspaero-wing ok 5.226s (session 29631)
[mega-batch] #92345 reduced-order ok 0.0s (session 29632)
[mega-batch] #92343 openfoam-cylinder ok 3.453s (session 29633)
[mega-batch] #92346 openfoam-cylinder ok 2.244s (session 29634)
[mega-batch] #92348 reduced-order ok 0.0s (session 29635)
[mega-batch] #92341 vspaero-wing ok 5.225s (session 29636)
[mega-batch] #92349 openfoam-cylinder ok 0.735s (session 29637)
[mega-batch] #92351 reduced-order ok 0.0s (session 29638)
[mega-batch] #92352 openfoam-cylinder ok 0.886s (session 29639)
[mega-batch] #92344 vspaero-wing ok 5.281s (session 29640)
[mega-batch] #92354 reduced-order ok 0.0s (session 29641)
[mega-batch] #92355 openfoam-cylinder ok 2.345s (session 29642)
[mega-batch] #92347 vspaero-wing ok 5.227s (session 29643)
[mega-batch] #92357 reduced-order ok 0.0s (session 29644)
[mega-batch] #92350 vspaero-wing ok 5.276s (session 29645)
[mega-batch] #92358 openfoam-cylinder ok 0.743s (session 29646)
[mega-batch] #92360 reduced-order ok 0.0s (session 29647)
[mega-batch] #92353 vspaero-wing ok 5.225s (session 29648)
[mega-batch] #92361 openfoam-cylinder ok 2.346s (session 29649)
[mega-batch] #92363 reduced-order ok 0.0s (session 29650)
[mega-batch] #92356 vspaero-wing ok 5.231s (session 29651)
[mega-batch] #92364 openfoam-cylinder ok 2.095s (session 29652)
[mega-batch] #92366 reduced-order ok 0.0s (session 29653)
[mega-batch] #92359 vspaero-wing ok 5.226s (session 29654)
[mega-batch] #92367 openfoam-cylinder ok 1.189s (session 29655)
[mega-batch] #92369 reduced-order ok 0.0s (session 29656)
[mega-batch] #92362 vspaero-wing ok 5.227s (session 29657)
[mega-batch] #92370 openfoam-cylinder ok 1.743s (session 29658)
[mega-batch] #92372 reduced-order ok 0.0s (session 29659)
[mega-batch] #92365 vspaero-wing ok 5.23s (session 29660)
[mega-batch] #92373 openfoam-cylinder ok 1.893s (session 29661)
[mega-batch] #92375 reduced-order ok 0.0s (session 29662)
[mega-batch] #92376 openfoam-cylinder ok 0.937s (session 29663)
[mega-batch] #92368 vspaero-wing ok 5.224s (session 29664)
[mega-batch] #92378 reduced-order ok 0.0s (session 29665)
[mega-batch] #92379 openfoam-cylinder ok 0.737s (session 29666)
[mega-batch] #92371 vspaero-wing ok 5.226s (session 29667)
[mega-batch] #92381 reduced-order ok 0.0s (session 29668)
[mega-batch] #92382 openfoam-cylinder ok 1.892s (session 29669)
[mega-batch] #92374 vspaero-wing ok 5.226s (session 29670)
[mega-batch] #92384 reduced-order ok 0.0s (session 29671)
[mega-batch] #92377 vspaero-wing ok 5.227s (session 29672)
[mega-batch] #92380 vspaero-wing ok 5.225s (session 29673)
[mega-batch] #92387 reduced-order ok 0.0s (session 29674)
[mega-batch] #92388 openfoam-cylinder ok 0.987s (session 29675)
[mega-batch] #92385 openfoam-cylinder ok 3.901s (session 29676)
[mega-batch] #92390 reduced-order ok 0.0s (session 29677)
[mega-batch] #92383 vspaero-wing ok 5.182s (session 29678)
[mega-batch] #92391 openfoam-cylinder ok 1.69s (session 29679)
[mega-batch] #92393 reduced-order ok 0.0s (session 29680)
[mega-batch] #92386 vspaero-wing ok 5.226s (session 29681)
[mega-batch] #92394 openfoam-cylinder ok 0.742s (session 29682)
[mega-batch] #92396 reduced-order ok 0.0s (session 29683)
[mega-batch] #92389 vspaero-wing ok 5.227s (session 29684)
[mega-batch] #92397 openfoam-cylinder ok 2.293s (session 29685)
[mega-batch] #92399 reduced-order ok 0.0s (session 29686)
[mega-batch] #92392 vspaero-wing ok 5.275s (session 29687)
[mega-batch] #92400 openfoam-cylinder ok 0.785s (session 29688)
[mega-batch] #92402 reduced-order ok 0.0s (session 29689)
[mega-batch] #92403 openfoam-cylinder ok 1.995s (session 29690)
[mega-batch] #92395 vspaero-wing ok 5.226s (session 29691)
[mega-batch] #92405 reduced-order ok 0.0s (session 29692)
[mega-batch] #92406 openfoam-cylinder ok 0.687s (session 29693)
[mega-batch] #92398 vspaero-wing ok 5.226s (session 29694)
[mega-batch] #92408 reduced-order ok 0.0s (session 29695)
[mega-batch] #92401 vspaero-wing ok 5.231s (session 29696)
[mega-batch] #92409 openfoam-cylinder ok 1.742s (session 29697)
[mega-batch] #92411 reduced-order ok 0.0s (session 29698)
[mega-batch] #92412 openfoam-cylinder ok 1.289s (session 29699)
[mega-batch] #92404 vspaero-wing ok 5.226s (session 29700)
[mega-batch] #92414 reduced-order ok 0.0s (session 29701)
[mega-batch] #92407 vspaero-wing ok 5.23s (session 29702)
[mega-batch] #92415 openfoam-cylinder ok 1.995s (session 29703)
[mega-batch] #92417 reduced-order ok 0.0s (session 29704)
[mega-batch] #92418 openfoam-cylinder ok 0.736s (session 29705)
[mega-batch] #92410 vspaero-wing ok 5.231s (session 29706)
[mega-batch] #92420 reduced-order ok 0.0s (session 29707)
[mega-batch] #92421 openfoam-cylinder ok 0.937s (session 29708)
[mega-batch] #92413 vspaero-wing ok 5.176s (session 29709)
[mega-batch] #92423 reduced-order ok 0.0s (session 29710)
[mega-batch] #92424 openfoam-cylinder ok 0.787s (session 29711)
[mega-batch] #92416 vspaero-wing ok 5.228s (session 29712)
[mega-batch] #92426 reduced-order ok 0.0s (session 29713)
[mega-batch] #92427 openfoam-cylinder ok 0.736s (session 29714)
[mega-batch] #92419 vspaero-wing ok 5.227s (session 29715)
[mega-batch] #92429 reduced-order ok 0.0s (session 29716)
[mega-batch] #92430 openfoam-cylinder ok 0.937s (session 29717)
[mega-batch] #92422 vspaero-wing ok 5.225s (session 29718)
[mega-batch] #92432 reduced-order ok 0.0s (session 29719)
[mega-batch] #92425 vspaero-wing ok 5.225s (session 29720)
[mega-batch] #92433 openfoam-cylinder ok 1.494s (session 29721)
[mega-batch] #92435 reduced-order ok 0.0s (session 29722)
[mega-batch] #92436 openfoam-cylinder ok 0.689s (session 29723)
[mega-batch] #92428 vspaero-wing ok 5.226s (session 29724)
[mega-batch] #92438 reduced-order ok 0.0s (session 29725)
[mega-batch] #92439 openfoam-cylinder ok 1.44s (session 29726)
[mega-batch] #92431 vspaero-wing ok 5.226s (session 29727)
[mega-batch] #92441 reduced-order ok 0.0s (session 29728)
[mega-batch] #92442 openfoam-cylinder ok 1.39s (session 29729)
[mega-batch] #92434 vspaero-wing ok 5.234s (session 29730)
[mega-batch] #92444 reduced-order ok 0.0s (session 29731)
[mega-batch] #92437 vspaero-wing ok 5.225s (session 29732)
[mega-batch] #92445 openfoam-cylinder ok 1.391s (session 29733)
[mega-batch] #92447 reduced-order ok 0.0s (session 29734)
[mega-batch] #92440 vspaero-wing ok 5.232s (session 29735)
[mega-batch] #92448 openfoam-cylinder ok 2.094s (session 29736)
[mega-batch] #92450 reduced-order ok 0.0s (session 29737)
[mega-batch] #92443 vspaero-wing ok 5.229s (session 29738)
[mega-batch] #92451 openfoam-cylinder ok 1.791s (session 29739)
[mega-batch] #92453 reduced-order ok 0.0s (session 29740)
[mega-batch] #92446 vspaero-wing ok 5.228s (session 29741)
[mega-batch] #92454 openfoam-cylinder ok 1.089s (session 29742)
[mega-batch] #92456 reduced-order ok 0.0s (session 29743)
[mega-batch] #92449 vspaero-wing ok 5.227s (session 29744)
[mega-batch] #92457 openfoam-cylinder ok 3.549s (session 29745)
[mega-batch] #92459 reduced-order ok 0.0s (session 29746)
[mega-batch] #92452 vspaero-wing ok 5.228s (session 29747)
[mega-batch] #92460 openfoam-cylinder ok 0.786s (session 29748)
[mega-batch] #92462 reduced-order ok 0.0s (session 29749)
[mega-batch] #92455 vspaero-wing ok 5.225s (session 29750)
[mega-batch] #92463 openfoam-cylinder ok 1.039s (session 29751)
[mega-batch] #92465 reduced-order ok 0.0s (session 29752)
[mega-batch] #92466 openfoam-cylinder ok 0.786s (session 29753)
[mega-batch] #92458 vspaero-wing ok 5.23s (session 29754)
[mega-batch] #92468 reduced-order ok 0.0s (session 29755)
[mega-batch] #92469 openfoam-cylinder ok 1.641s (session 29756)
[mega-batch] #92461 vspaero-wing ok 5.281s (session 29757)
[mega-batch] #92471 reduced-order ok 0.0s (session 29758)
[mega-batch] #92464 vspaero-wing ok 5.228s (session 29759)
[mega-batch] #92472 openfoam-cylinder ok 1.39s (session 29760)
[mega-batch] #92474 reduced-order ok 0.0s (session 29761)
[mega-batch] #92475 openfoam-cylinder ok 0.937s (session 29762)
[mega-batch] #92467 vspaero-wing ok 5.232s (session 29763)
[mega-batch] #92477 reduced-order ok 0.0s (session 29764)
[mega-batch] #92478 openfoam-cylinder ok 1.391s (session 29765)
[mega-batch] #92470 vspaero-wing ok 5.23s (session 29766)
[mega-batch] #92480 reduced-order ok 0.0s (session 29767)
[mega-batch] #92481 openfoam-cylinder ok 0.685s (session 29768)
[mega-batch] #92473 vspaero-wing ok 5.231s (session 29769)
[mega-batch] #92483 reduced-order ok 0.0s (session 29770)
[mega-batch] #92476 vspaero-wing ok 5.181s (session 29771)
[mega-batch] #92484 openfoam-cylinder ok 2.245s (session 29772)
[mega-batch] #92486 reduced-order ok 0.0s (session 29773)
[mega-batch] #92479 vspaero-wing ok 5.231s (session 29774)
[mega-batch] #92487 openfoam-cylinder ok 0.937s (session 29775)
[mega-batch] #92489 reduced-order ok 0.0s (session 29776)
[mega-batch] #92482 vspaero-wing ok 5.225s (session 29777)
[mega-batch] #92490 openfoam-cylinder ok 2.194s (session 29778)
[mega-batch] #92492 reduced-order ok 0.0s (session 29779)
[mega-batch] #92485 vspaero-wing ok 5.239s (session 29780)
[mega-batch] #92488 vspaero-wing ok 5.276s (session 29781)
[mega-batch] #92495 reduced-order ok 0.0s (session 29782)
[mega-batch] #92493 openfoam-cylinder ok 2.849s (session 29783)
[mega-batch] #92496 openfoam-cylinder ok 0.736s (session 29784)
[mega-batch] #92498 reduced-order ok 0.0s (session 29785)
[mega-batch] #92491 vspaero-wing ok 5.234s (session 29786)
[mega-batch] #92499 openfoam-cylinder ok 1.894s (session 29787)
[mega-batch] #92501 reduced-order ok 0.0s (session 29788)
[mega-batch] #92494 vspaero-wing ok 5.225s (session 29789)
[mega-batch] #92497 vspaero-wing ok 5.225s (session 29790)
[mega-batch] #92504 reduced-order ok 0.0s (session 29791)
[mega-batch] #92500 vspaero-wing ok 5.226s (session 29792)
[mega-batch] #92502 openfoam-cylinder ok 3.952s (session 29793)
